,CODE,ProdHRisk,Atotal,pRegARisk,Ntype,Ngroup,RetOnCap,LogATotal,RBCratio,year95,year96,year97,lagpRegARisk,lagProdHRisk,CARatio,lagCAratio
1,10076,1,13692255,0.307340614,1,1,-2.387476415,16.4323409,69.5928706,0,0,0,0.307340614,1,0.254817997,0.254817997
2,10076,1,8015841,0.003,1,1,0.293066652,15.89693027,298.9208052,0,0,0,0.307340614,1,0.729864527,0.254817997
3,10076,1,10729164,0.003,1,1,0.038329844,16.1884762,384.6266009,0,0,0,0.003,1,0.551211073,0.729864527
4,10076,1,12770094,0.003,1,1,0.165353513,16.36261659,316.5167878,0,0,0,0.003,1,0.569927285,0.551211073
5,10076,1,12127140,0.006021509,1,1,-0.125161309,16.31095647,252.7086841,0,0,0,0.003,1,0.521540775,0.569927285
6,10076,1,9931175,0.005738861,1,1,-0.006355304,16.11118936,249.3186995,0,0,0,0.006021509,1,0.635040768,0.521540775
7,10091,0,67802030,0.005090177,1,1,0.016729792,18.03210269,6732.453891,0,0,0,0.005090177,0,0.980376797,0.980376797
8,10091,0,73100865,0.005000003,1,1,0.026657065,18.10735076,5971.001896,0,0,0,0.005090177,0,0.933175688,0.980376797
9,10091,0,102253253,0.004607393,1,1,0.006230708,18.44296317,3063.184021,0,0,0,0.005000003,0,0.674566256,0.933175688
10,10091,0,107128137,0.004057117,1,1,0.01249047,18.48953622,4087.075116,0,0,0,0.004607393,0,0.652341037,0.674566256
11,10091,0,286482911,0.004460372,1,1,-0.108038771,19.47318944,765.3260035,0,0,0,0.004057117,0,0.221919258,0.652341037
12,10091,0,371682705,0.004137409,1,1,0.054502227,19.7335511,620.3353486,0,0,0,0.004460372,0,0.101081547,0.221919258
13,10093,0.125238805,7266333,0.003321284,1,1,0.012560133,15.79876232,1493.922841,0,0,0,0.003321284,0.125238805,0.935692322,0.935692322
14,10093,0.148200274,11650512,0.004211139,1,1,-0.001328932,16.27086069,1690.786936,0,0,0,0.003321284,0.125238805,0.859279661,0.935692322
15,10093,0.151312814,12045557,0.005896149,1,1,0.044867211,16.30420644,571.4474455,0,0,0,0.004211139,0.148200274,0.67254997,0.859279661
16,10093,0.164192304,15358184,0.005914643,1,1,-0.150084229,16.54715905,397.8346621,0,0,0,0.005896149,0.151312814,0.470585259,0.67254997
17,10093,0.174132436,21559877,0.006400866,1,1,0.012818667,16.8863446,390.686295,0,0,0,0.005914643,0.164192304,0.373073835,0.470585259
18,10093,0.197234846,27757532,0.007307337,1,1,0.160735169,17.13901778,456.8934238,0,0,0,0.006400866,0.174132436,0.326265066,0.373073835
19,10093,0.193115242,35370418,0.009182213,1,1,0.134536605,17.38138638,434.549479,0,0,0,0.007307337,0.197234846,0.280910251,0.326265066
20,10093,0.16637041,43446265,0.00576463,1,1,0.264384069,17.58703545,375.6941564,0,0,0,0.009182213,0.193115242,0.23185565,0.280910251
21,10097,0.709817253,13545803,0.004819723,1,1,0.084542517,16.42158732,3211.433228,0,0,0,0.004819723,0.709817253,0.954188393,0.954188393
22,10097,0.713068558,14737503,0.006322657,1,1,2.04E-05,16.50590603,3472.965173,0,0,0,0.004819723,0.709817253,0.886010676,0.954188393
23,10097,0.716205149,15330039,0.002896183,1,1,0.031874622,16.54532479,3853.406302,0,0,0,0.006322657,0.713068558,0.883013474,0.886010676
24,10097,0.717235667,15165709,0.003,1,1,0.028579853,16.53454745,4010.350971,0,0,0,0.002896183,0.716205149,0.91572936,0.883013474
25,10097,0.681254708,15715255,0.003,1,1,0.048504788,16.57014245,3974.434295,0,0,0,0.003,0.717235667,0.928093117,0.91572936
26,10097,0.659030002,16445077,0.003,1,1,0.06640728,16.61553672,4654.525438,0,0,0,0.003,0.681254708,0.949965938,0.928093117
27,10097,0.613644231,17594971,0.002999996,1,1,0.042632641,16.68312368,5418.44363,0,0,0,0.003,0.659030002,0.927520824,0.949965938
28,10097,0.574703796,18087818,0.003,1,1,0.061668778,16.71074923,6361.89559,0,0,0,0.002999996,0.613644231,0.958725646,0.927520824
29,11067,0,3109922,0.0150981,1,1,0.023322868,14.9501082,2220.985238,0,0,0,0.0150981,0,0.988855991,0.988855991
30,11067,0.007348316,3190822,0.015911914,1,1,0.007935189,14.97578912,1885.584375,0,0,0,0.0150981,0,0.971493552,0.988855991
31,11067,0.012636804,3328393,0.014425797,1,1,-0.151026855,15.01800016,1637.602548,0,0,0,0.015911914,0.007348316,0.939178156,0.971493552
32,11079,1,2470054,0.003,0,1,-0.079613425,14.71975057,295.7023815,0,0,0,0.003,1,0.825209489,0.825209489
33,11079,1,3100790,0.003,0,1,-0.333377784,14.94716748,107.2458507,0,0,0,0.003,1,0.52109028,0.825209489
34,11079,1,4513373,0.056724402,0,1,-0.143244437,15.32255533,242.4952286,0,0,0,0.003,1,0.823143356,0.52109028
35,11079,1,3021022,0.044280296,0,1,-0.32365445,14.92110574,101.6406882,0,0,0,0.056724402,1,0.515057156,0.823143356
36,11079,1,4676395,0.046436692,0,1,0.028244569,15.35803807,186.7613188,0,0,0,0.044280296,1,0.666544208,0.515057156
37,11079,1,6997575,0.044199803,0,1,0.071631788,15.76107422,222.2649823,0,0,0,0.046436692,1,0.547460656,0.666544208
38,11079,1,8075539,0.03780091,0,1,-0.401499075,15.90435017,97.14893435,0,0,0,0.044199803,1,0.338216929,0.547460656
39,11093,1,23713311,0.002999781,1,0,0.198096209,16.98154709,153.5732655,0,0,0,0.002923038,1,0.451277344,0.338216929
40,11093,1,25865415,0.002999809,1,0,-0.426526001,17.06841731,71.96900849,0,0,0,0.002999781,1,0.195212101,0.451277344
41,11093,1,23391273,0.0029998,1,0,0.305756633,16.96787356,158.3644533,0,0,0,0.002999809,1,0.411972149,0.195212101
42,11116,0.992897531,9306480,0.114271097,1,0,-0.115280701,16.04622149,269.7817641,0,0,0,0.114271097,0.992897531,0.506277841,0.506277841
43,11116,0.98971682,8818775,0.043222269,1,0,0.201220312,15.99239353,230.3152124,0,0,0,0.114271097,0.992897531,0.610017378,0.506277841
44,11116,0.990216083,11866719,0.020523941,1,0,0.116393638,16.28924832,266.404354,0,0,0,0.043222269,0.98971682,0.54300047,0.610017378
45,11116,0.993015057,11748766,0.030698098,1,0,-0.195387105,16.27925877,146.4272467,0,0,0,0.020523941,0.990216083,0.460312172,0.54300047
46,11116,0.994937311,11426051,0.02942496,1,0,0.215821702,16.25140648,255.5305327,0,0,0,0.030698098,0.993015057,0.590959466,0.460312172
47,11116,0.994054114,9180324,0.090879115,1,0,-0.050185554,16.03257306,381.4202202,0,0,0,0.02942496,0.994937311,0.70844602,0.590959466
48,11116,0.993854935,8257819,0.069226255,1,0,-0.037923961,15.92667107,385.0788582,0,0,0,0.090879115,0.994054114,0.753190279,0.70844602
49,11116,0.994370386,6191006,0.057663988,1,0,-0.524673984,15.63860815,230.9024624,0,0,0,0.069226255,0.993854935,0.598677178,0.753190279
50,11121,0.223865571,22106627,0.003275567,1,1,0.076837407,16.91138799,565.4394969,0,0,0,0.003275567,0.223865571,0.36750274,0.36750274
51,11121,0.537799486,50279531,0.003132079,1,1,0.076470511,17.73310861,574.5551356,0,0,0,0.003275567,0.223865571,0.170895409,0.36750274
52,11121,0.605851801,56005460,0.003166075,1,1,0.172489917,17.84095974,770.7872915,0,0,0,0.003132079,0.537799486,0.179848983,0.170895409
53,11121,0.872095094,61974265,0.003236108,1,1,0.173603942,17.94222978,806.6902006,0,0,0,0.003166075,0.605851801,0.19011743,0.179848983
54,11121,0.895577521,68268781,0.003014038,1,1,0.174585325,18.03896313,771.4252603,0,0,0,0.003236108,0.872095094,0.19549646,0.19011743
55,11121,0.858750926,75284816,0.012151197,1,1,0.21383216,18.13678903,368.7062877,0,0,0,0.003014038,0.895577521,0.154557979,0.19549646
56,11121,0.827714926,95602140,0.003022409,1,0,0.129525244,18.37570576,466.2531875,0,0,0,0.012151197,0.858750926,0.13338259,0.154557979
57,11121,0.656047047,99706065,0.004130605,1,0,0.154796074,18.41773707,441.5876565,0,0,0,0.003022409,0.827714926,0.147068887,0.13338259
58,11133,0,3890023,0.003,1,1,-0.001529967,15.17392563,17068.49088,0,0,0,0.003,0,0.846662346,0.846662346
59,11133,0,5308721,0.003202119,1,1,0.02098871,15.4848615,3425.67293,0,0,0,0.003,0,0.635289555,0.846662346
60,11133,0,7083362,0.00323431,1,1,0.032419981,15.77325921,2330.072923,0,0,0,0.003202119,0,0.493497579,0.635289555
61,11133,0,8687895,0.003354093,1,1,0.000991457,15.97744124,1827.116732,0,0,0,0.00323431,0,0.402731847,0.493497579
62,11133,0,9881057,0.003889468,1,1,0.014755486,16.10613005,1640.069951,0,0,0,0.003354093,0,0.360192538,0.402731847
63,11133,0,11068760,0.003923551,1,1,0.016215332,16.21963728,1431.020461,0,0,0,0.003889468,0,0.326536758,0.360192538
64,11133,0,11573993,0.005365576,1,1,0.044310266,16.26427116,1507.456439,0,0,0,0.003923551,0,0.325453973,0.326536758
65,11133,0,12073498,0.006252551,1,1,0.031256091,16.30652336,1337.051657,0,0,0,0.005365576,0,0.318697531,0.325453973
66,11135,0,10321477,0.003,1,1,0.013739641,16.14973743,151412.3386,0,0,0,0.003,0,0.977291331,0.977291331
67,11135,0,15957662,0.004378174,1,1,0.012958498,16.58544965,3577.652841,0,0,0,0.003,0,0.64043091,0.977291331
68,11135,0,19017000,0.004863269,1,1,0.017304556,16.76084387,3479.118109,0,0,0,0.004378174,0,0.547251722,0.64043091
69,11135,0,64021404,0.004406166,1,1,0.021527605,17.97472802,2329.62257,0,0,0,0.004863269,0,0.485677446,0.547251722
70,11135,0,96738826,0.003774212,1,1,0.014403225,18.38752539,1557.042802,0,0,0,0.004406166,0,0.322233226,0.485677446
71,11135,0,108606103,0.003683135,1,1,0.041988487,18.50323816,1084.64931,0,0,0,0.003774212,0,0.299048774,0.322233226
72,11135,0,119243172,0.003718074,1,1,0.034169201,18.59667543,815.0891688,0,0,0,0.003683135,0,0.282623352,0.299048774
73,11135,0,117101721,0.008043196,1,1,-0.008850025,18.57855353,1193.909936,0,0,0,0.003718074,0,0.285341912,0.282623352
74,11151,1,2081268,-4.88E-05,1,1,-0.8754116,14.54848788,43.67597026,0,0,0,0.000167802,1,0.389453449,0.285341912
75,11151,1,4084721,0.002708815,1,1,-0.501127607,15.22276399,225.0066546,0,0,0,-4.88E-05,1,0.848465783,0.389453449
76,11151,0.70455265,4291212,0.021526316,1,1,0.105425257,15.27207977,214.5959266,0,0,0,0.002708815,1,0.864527318,0.848465783
77,11151,0.57693906,5021316,0.027036871,1,1,0.059332853,15.42920261,217.8742779,0,0,0,0.021526316,0.70455265,0.82098418,0.864527318
78,11155,0,2124760,0.002999996,1,1,0.455120713,14.56916941,288.9796889,0,0,0,0.002999996,0,0.657560854,0.657560854
79,11155,0,4282562,0.003,1,1,0.294014628,15.27006199,421.5249907,0,0,0,0.002999996,0,0.775980593,0.657560854
80,11155,0,5863443,0.003,1,1,0.249535223,15.58424753,397.8771756,0,0,0,0.003,0,0.78948529,0.775980593
81,11155,0,8399324,0.003,1,1,0.332055085,15.94366178,423.9241686,0,0,0,0.003,0,0.866707011,0.78948529
82,11155,0,10352259,0.003,1,1,0.186614043,16.15271531,349.4893718,0,0,0,0.003,0,0.902325087,0.866707011
83,11163,0,2868486,0.003,1,0,0.393654572,14.86929492,217.6319181,0,0,0,0.003,0,0.608687998,0.608687998
84,11163,0.043260622,5108960,0.003,1,0,0.401647455,15.44650642,303.7958615,0,0,0,0.003,0,0.628648884,0.608687998
85,11188,0,457652666,0.29880942,1,1,-0.013410925,19.94162108,224.0475435,0,0,0,0.29880942,0,1.043871015,1.043871015
86,11188,0,642084056,0.26864062,1,1,-0.000622634,20.28022978,283.8153077,0,0,0,0.29880942,0,0.903128401,1.043871015
87,11188,0,998772100,0.226721658,1,1,-0.002280869,20.72203718,298.1152411,0,0,0,0.26864062,0,0.809409322,0.903128401
88,11188,0,966208237,0.214409063,1,1,0.005156522,20.68888994,300.9465982,0,0,0,0.226721658,0,0.780357102,0.809409322
89,11211,0,3037324,0.002942394,1,1,0.011360644,14.92648742,20457.53822,0,0,0,0.002942394,0,0.951574807,0.951574807
90,11225,0.971434989,13805201,0.0001965,1,0,0.013229175,16.44055596,127.690489,0,0,0,0.0001965,0.971434989,0.367576394,0.367576394
91,11248,0.165929503,6212437,0.004670703,1,1,-0.218251913,15.64206381,415.6979998,0,0,0,0.003907403,0.341840342,0.148265005,0.367576394
92,11254,0.226863475,2248250,0.022773038,1,0,-0.035574106,14.62566269,2321.776191,0,0,0,0.022773038,0.226863475,0.925612365,0.925612365
93,11254,1,2242434,0.004811358,1,0,-0.029114852,14.62307244,1901.41422,0,0,0,0.022773038,0.226863475,0.914944208,0.925612365
94,11254,1,2224630,0.005157574,1,0,-0.013760849,14.61510117,1751.493996,0,0,0,0.004811358,1,0.910109546,0.914944208
95,11262,0,1190302,0.002999997,1,0,-0.006405044,13.98971761,10189.95031,0,0,0,0.002999997,0,0.689145276,0.689145276
96,11262,0,1587224,0.002999998,1,0,-0.065584701,14.27749714,6518.696102,0,0,0,0.002999997,0,0.476245319,0.689145276
97,11262,0,2792797,0.002999052,1,0,-0.009147478,14.84255416,2778.5754,0,0,0,0.002999998,0,0.286334453,0.476245319
98,11262,0,2998898,0.002998011,1,0,-0.045436331,14.91375545,33330.63166,0,0,0,0.002999052,0,0.292083625,0.286334453
99,11262,0,3113496,0.002998413,1,0,-0.063290742,14.95125677,35113.33605,0,0,0,0.002998011,0,0.276531269,0.292083625
100,11262,0,3267225,0.002999999,1,0,-0.005557015,14.99945156,5655.363717,0,0,0,0.002998413,0,0.272691963,0.276531269
101,11262,0,2821731,0.002998526,1,0,-0.06284266,14.85286108,5677.306169,0,0,0,0.002999999,0,0.284415488,0.272691963
102,11507,0.997533131,6069104,0.003,1,1,-0.457584551,15.61872154,49.83134289,0,0,0,0.004261552,0.911482585,0.215712402,0.284415488
103,11529,1,4527500,0.003,1,1,0.360230104,15.32568047,365.6952842,0,0,0,0.003,1,0.547747322,0.547747322
104,11529,1,11975568,0.003,1,1,0.267061985,16.29837913,177.3215412,0,0,0,0.003,1,0.390143081,0.547747322
105,11529,1,24734841,0.003,1,1,-0.27449598,17.02372337,187.410334,0,0,0,0.003,1,0.48965623,0.390143081
106,11556,0,1309735,0.002999998,1,1,-0.219721373,14.08533538,686.1606964,0,0,0,0.002999998,0,0.261202457,0.261202457
107,11556,0,1446127,0.003,1,1,-0.798927177,14.18439951,270.9066325,0,0,0,0.002999998,0,0.131619837,0.261202457
108,11556,0,1510504,0.003000002,1,1,0.436035556,14.22795393,474.6167909,0,0,0,0.003,0,0.223435357,0.131619837
109,11591,0,8942084,0.003,1,1,0.037644256,16.00627923,12922.5125,0,0,0,0.003,0,0.965263019,0.965263019
110,11591,0,9543813,0.003000001,1,1,0.038903449,16.07140365,10324.00161,0,0,0,0.003,0,0.941012675,0.965263019
111,11591,0,10081697,0.003,1,1,0.03286005,16.12623216,10946.58376,0,0,0,0.003000001,0,0.921073803,0.941012675
112,11591,0,10629474,0.003,1,1,0.033961412,16.17914127,10371.64329,0,0,0,0.003,0,0.904319348,0.921073803
113,11591,0,12327546,0.003000001,1,1,0.033112786,16.32734683,9065.431885,0,0,0,0.003,0,0.89035409,0.904319348
114,11596,1,7129709,0.002999999,1,1,0.002372671,15.77978098,13055.01463,0,0,0,0.002999999,1,0.926376238,0.926376238
115,11596,1,7251549,0.002999999,1,1,0.015457311,15.79672566,2703.570594,0,0,0,0.002999999,1,0.925020158,0.926376238
116,11596,0.966512299,10585449,0.003,1,1,-0.057591434,16.17499088,569.5803227,0,0,0,0.002999999,1,0.597982854,0.925020158
117,11596,0.645190007,15042557,0.003,1,1,-0.280429008,16.52639388,216.1454509,0,0,0,0.003,0.966512299,0.445031918,0.597982854
118,11596,0.638535635,25809851,0.003013074,1,1,0.001499302,17.0662668,395.0653702,0,0,0,0.003,0.645190007,0.630931151,0.445031918
119,11670,1,2341127,0.130290387,0,1,-0.075156355,14.666143,153.3585964,0,0,0,0.130290387,1,0.993108447,0.993108447
120,11670,1,2366738,0.003,0,1,-0.035671284,14.67702319,149.5333567,0,0,0,0.130290387,1,0.948171703,0.993108447
121,11670,1,2479765,0.003,0,1,0.028506138,14.72367436,153.7402477,0,0,0,0.003,1,0.930702708,0.948171703
122,11670,1,2689202,0.003,0,1,0.072205078,14.80475505,165.4552867,0,0,0,0.003,1,0.92510306,0.930702708
123,11670,1,2849940,0.003,0,1,0.057201839,14.8628085,175.7759224,0,0,0,0.003,1,0.926520207,0.92510306
124,11670,1,2911279,0.003,0,1,0.015311759,14.88410306,172.5500536,0,0,0,0.003,1,0.921600437,0.926520207
125,11804,0,1281566361,0.279860829,0,1,0.081560662,20.97134889,185.6315484,0,0,0,0.279860829,0,0.93387731,0.93387731
126,11804,0,1560786275,0.287521863,0,1,-0.066694459,21.16845555,273.7157067,0,0,0,0.279860829,0,1.043361613,0.93387731
127,11804,0,1669071010,0.29130752,0,1,-0.024636751,21.23553303,305.632429,0,0,0,0.287521863,0,1.047056314,1.043361613
128,11804,0,1524981890,0.276835027,0,1,-0.020334335,21.14524837,276.3713544,0,0,0,0.29130752,0,1.032492013,1.047056314
129,11804,0,1291213391,0.295538399,0,1,0.002160339,20.97884823,226.4784324,0,0,0,0.276835027,0,1.036305805,1.032492013
130,11804,0,600962480,0.264800031,0,1,-2.466736185,20.21404306,175.7196359,0,0,0,0.295538399,0,1.000438502,1.036305805
131,11829,0,2105100,0.002999999,1,0,-0.046474733,14.55987353,2673.403281,0,0,0,0.002999999,0,0.915060567,0.915060567
132,11829,0,2787612,0.003,1,0,0.045144653,14.84069587,2171.070586,0,0,0,0.002999999,0,0.726023564,0.915060567
133,11829,0,3780872,0.003,1,0,0.073870592,15.14546523,1341.376385,0,0,0,0.003,0,0.5813561,0.726023564
134,11829,0,5074546,0.002999999,1,0,0.120048725,15.43974762,1370.984555,0,0,0,0.003,0,0.495030491,0.5813561
135,11829,0,6663653,0.003,1,0,0.101407731,15.71217839,1335.961066,0,0,0,0.002999999,0,0.376722948,0.495030491
136,11876,0,28515716,0.003333823,1,0,-0.557696538,17.16596593,1108.127768,0,0,0,0.003333823,0,0.404453565,0.404453565
137,11876,0,39016216,0.00323695,1,0,0.007862834,17.47948791,712.8157842,0,0,0,0.003333823,0,0.297997222,0.404453565
138,11876,0,46463422,0.003196617,1,0,0.236042525,17.65417594,454.2413878,0,0,0,0.00323695,0,0.327224456,0.297997222
139,11876,0,51105250,0.003219672,1,0,0.246602753,17.74939779,624.3244121,0,0,0,0.003196617,0,0.394971065,0.327224456
140,11876,0,54742551,0.024581379,1,0,0.215476109,17.81815186,755.6846841,0,0,0,0.003219672,0,0.470174928,0.394971065
141,11946,1,14954235,0.003,1,1,-0.056208764,16.5205051,1004.221175,0,0,0,0.003,1,0.643804849,0.643804849
142,11946,1,24011349,0.003,1,1,-0.445059341,16.99403715,221.8310333,0,0,0,0.003,1,0.523952278,0.643804849
143,11946,1,18104278,0.003,1,1,-0.968547796,16.71165882,107.5528847,0,0,0,0.003,1,0.298948348,0.523952278
144,11946,1,11822922,0.003,1,1,-0.329886082,16.28555075,238.5664942,0,0,0,0.003,1,0.667614064,0.298948348
145,11962,0,2667292,0.003,1,0,-0.163845581,14.79657428,30860.29337,0,0,0,0.003,0,0.914947445,0.914947445
146,11962,0,2936349,0.003,1,0,-0.272372378,14.89267753,9940.268398,0,0,0,0.003,0,0.781992195,0.914947445
147,11962,0,2974012,0.003,1,0,-0.139958019,14.90542244,5691.282143,0,0,0,0.003,0,0.745681255,0.781992195
148,11997,0,147139327,0.034920678,1,1,-0.121510586,18.8068905,251.7194902,0,0,0,0.034920678,0,0.284526373,0.284526373
149,12143,0.351307584,41792634,0.084243743,1,1,0.018421979,17.54823066,1169.708022,0,0,0,0.084243743,0.351307584,0.91030295,0.91030295
150,12143,0.348826267,44759710,0.082726968,1,1,0.070917923,17.61681896,927.4403475,0,0,0,0.084243743,0.351307584,0.882534829,0.91030295
151,12143,0.34883435,49464724,0.073324455,1,1,0.088183886,17.71677033,906.5914696,0,0,0,0.082726968,0.348826267,0.885466863,0.882534829
152,12143,0.350059152,39040122,0.072549524,1,1,0.078579554,17.48010044,796.7852977,0,0,0,0.073324455,0.34883435,0.876009225,0.885466863
153,12143,0.351227146,38055648,0.054711125,1,1,0.01072758,17.45456007,879.9923957,0,0,0,0.072549524,0.350059152,0.875780436,0.876009225
154,12208,1,9189163,0.003,1,1,0.02225504,16.03353541,529.7254621,0,0,0,0.003,1,0.872540187,0.872540187
155,12208,1,19606823,0.00295218,1,1,0.091073625,16.79138818,390.609882,0,0,0,0.003,1,0.479092814,0.872540187
156,12208,1,19638352,0.003,1,1,-0.406806452,16.79299495,220.060188,0,0,0,0.00295218,1,0.489831886,0.479092814
157,12208,1,20354912,0.003,1,1,-0.345152889,16.82883282,240.7447876,0,0,0,0.003,1,0.493698671,0.489831886
158,12273,0,9881337,0.006094886,1,0,-0.245566461,16.10615838,82.07559763,0,0,0,0.006094886,0,0.057248123,0.057248123
159,12276,0,84474960,0.002983748,1,1,-0.025107045,18.25196572,3559.239974,0,0,0,0.002983748,0,0.356682572,0.356682572
160,12276,0,36435863,0.003407912,1,1,0.019364911,17.41106409,1607.014469,0,0,0,0.002983748,0,0.855782969,0.356682572
161,12276,0,138129868,0.001571692,1,1,-0.0872132,18.74370487,625.7592514,0,0,0,0.003407912,0,0.504430664,0.855782969
162,12285,0,7090365,0.003978294,1,1,-0.031784618,15.77424738,13995.79968,0,0,0,0.003978294,0,0.855298705,0.855298705
163,12285,0,6358810,0.004269603,1,1,0.014261217,15.66535181,14385.78411,0,0,0,0.003978294,0,0.96742142,0.855298705
164,12321,0.937926521,3231405,0.003,1,1,0.004527312,14.98842759,6316.365102,0,0,0,0.003,0.937926521,0.993876967,0.993876967
165,12321,0.975967539,9081376,0.003056997,1,1,0.00056389,16.02173628,13657.0258,0,0,0,0.003,0.937926521,0.991037041,0.993876967
166,12321,0.983953535,10696592,0.003224842,1,1,-0.026617228,16.18543574,4744.6159,0,0,0,0.003056997,0.975967539,0.794510625,0.991037041
167,12321,0.99797185,21176310,0.003115224,1,1,-0.550069528,16.86839366,728.2284696,0,0,0,0.003224842,0.983953535,0.471115931,0.794510625
168,12515,1,2502993,0.021783826,1,1,0.010273067,14.73299777,146.6514477,0,0,0,0.021783826,1,0.883663278,0.883663278
169,12515,1,4294707,0.015258307,1,1,-0.051781459,15.27289389,367.9914852,0,0,0,0.021783826,1,0.489063631,0.883663278
170,12515,1,6443557,0.017071763,1,1,0.150322278,15.67859127,354.9200774,0,0,0,0.015258307,1,0.366990779,0.489063631
171,12606,1,24710058,0.120602584,0,1,-0.120280076,17.02272093,866.4482929,0,0,0,0.120602584,1,0.96920938,0.96920938
172,12748,0,2733000,0.003,1,0,-0.080756615,14.82091046,5596.901271,0,0,0,0.003,0,0.837999268,0.837999268
173,12748,0,3844909,0.003,1,0,-0.106561961,15.16226049,2794.677934,0,0,0,0.003,0,0.583167508,0.837999268
174,12778,0,3009821,0.007398557,1,1,0.258921254,14.91739117,1599.924211,0,0,0,0.007398557,0,0.792557099,0.792557099
175,12783,0,6628268,0.004573012,1,1,-0.242089943,15.70685409,728.6295585,0,0,0,0.004573012,0,0.306623239,0.306623239
176,12783,0,11636416,0.00386135,1,0,0.342425816,16.26965005,1908.154653,0,0,0,0.004573012,0,0.412675346,0.306623239
177,12783,0,15257556,0.003103248,1,0,0.324050074,16.54058541,1811.751985,0,0,0,0.00386135,0,0.423892005,0.412675346
178,12816,1,8705610,0.003056497,1,1,0.00577674,15.9794782,277.7440397,0,0,0,0.003056497,1,0.966652538,0.966652538
179,12816,1,9980699,0.003,1,1,0.012293446,16.11616369,1441.248339,0,0,0,0.003056497,1,0.849921734,0.966652538
180,12826,1,9884519,0.003,1,1,-0.035560238,16.10648035,1572.479241,0,0,0,0.003,1,0.84261308,0.84261308
181,12826,1,18233368,0.003,1,1,-0.360661115,16.71876388,375.3313951,0,0,0,0.003,1,0.597709101,0.84261308
182,12952,1,7272600,0.003,1,1,0.076920268,15.79962442,391.0491195,0,0,0,0.003,1,0.809495229,0.809495229
183,12967,1,5861830,4.86E-05,1,1,-0.094177682,15.5839724,836.7415054,0,0,0,4.86E-05,1,0.464886051,0.464886051
184,12967,0.515104631,8627733,8.10E-05,1,1,-0.459483102,15.97049234,562.6559496,0,0,0,4.86E-05,1,0.207625688,0.464886051
185,13034,0,48518046,0.043669033,1,0,0.079618315,17.69744637,179.8439518,0,0,0,0.043669033,0,0.087898676,0.087898676
186,13034,0,47823017,0.02174816,1,0,-0.084337483,17.68301761,305.5466898,0,0,0,0.043669033,0,0.084956811,0.087898676
187,13077,0,5503742,0.003,1,1,0.000301727,15.52093878,755722.9396,0,0,0,0.003,0,0.999622257,0.999622257
188,13077,0,20618064,0.22272167,1,1,0.005555588,16.84167814,1606.335941,0,0,0,0.003,0,0.999917257,0.999622257
189,13158,0,2305660,0.002999999,1,0,0.162349209,14.65087753,492.2043558,0,0,0,0.002999999,0,0.146833445,0.146833445
190,13175,1,2416506,0.003,1,1,-0.129446911,14.69783325,3318.545149,0,0,0,0.003,1,0.964511158,0.964511158
191,31119,0.999892711,241026041,0.027333762,0,1,-0.002879572,19.30041554,141.9749385,0,0,0,0.027333762,0.999892711,0.142784708,0.142784708
192,31119,0.999892861,277619012,0.024483685,0,1,-0.083263969,19.44176027,102.6233371,0,0,0,0.027333762,0.999892711,0.08749207,0.142784708
193,31119,0.999891468,283678639,0.027397114,1,1,0.262504009,19.4633526,132.9229401,0,0,0,0.024483685,0.999892861,0.118096714,0.08749207
194,31119,0.999904054,308119162,0.024175702,1,0,0.010947568,19.54599716,132.4998088,0,0,0,0.027397114,0.999891468,0.111013563,0.118096714
195,31119,0.674162685,127945362,0.009491438,1,0,0.635745566,18.66711387,685.7476138,0,0,0,0.024175702,0.999904054,0.401993767,0.111013563
196,31119,0.903417324,117815637,0.007767695,1,0,-0.10633758,18.58463156,583.3867633,0,0,0,0.009491438,0.674162685,0.396870994,0.401993767
197,35963,0.99165183,141321316,0.016214128,1,1,0.679760971,18.76654669,107.5409429,0,0,0,0.012751941,0.989273019,0.032991187,0.396870994
198,35963,0.991180965,154594206,0.014602875,1,1,-0.365166331,18.85631422,90.85659063,0,0,0,0.016214128,0.99165183,0.025140632,0.032991187
199,35963,0.991071589,162812974,0.013489442,1,1,-0.649747522,18.9081127,48.139169,0,0,0,0.014602875,0.991180965,0.012850727,0.025140632
200,35963,0.990778947,168665236,0.011893216,1,1,-0.213988832,18.94342646,19.29390231,0,0,0,0.013489442,0.991071589,0.004908474,0.012850727
201,42129,0.999197982,32407677,0.078497728,1,1,0.052765496,17.2939059,453.545916,0,0,0,0.078497728,0.999197982,0.455377625,0.455377625
202,42129,0.996815055,37337579,0.076134029,1,1,0.102696573,17.43551086,543.3185244,0,0,0,0.078497728,0.999197982,0.482596502,0.455377625
203,42129,0.99861079,39957916,0.080861627,1,1,0.085776477,17.50333736,590.6807905,0,0,0,0.076134029,0.996815055,0.478064847,0.482596502
204,42129,0.964989086,65138242,0.029127994,1,1,0.367939979,17.99202237,688.8273638,0,0,0,0.080861627,0.99861079,0.322998324,0.478064847
205,43893,1,45892593,0.002999258,1,1,0.532001904,17.64181429,326.622032,0,0,0,0.002999258,1,0.588952296,0.588952296
206,52632,1,5229108,0.004364923,1,1,0.017535362,15.46975127,7283.679563,0,0,0,0.004364923,1,0.984314151,0.984314151
207,52632,1,5911536,0.003629749,1,1,0.055394078,15.59241625,6055.314846,0,0,0,0.004364923,1,0.916808931,0.984314151
